model_name,doc_id,system,language_locale,aspect,human_score,raw_output,judge_score
deepseek/deepseek-chat,b400d942abc879906d5d2e7cbf1445b5,Gemma-3-27B,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,44ea53138d50a0f07b1fb8d5fa927a6d,Qwen3-235B,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,fdefc09bc79c168c6ee59c351ac5db78,GPT-4,Egyptian Arabic,coherence,6,6,6.0
deepseek/deepseek-chat,0a3da1ceeb83f664b813bb28f001d766,Qwen2,Egyptian Arabic,coherence,3,4,4.0
deepseek/deepseek-chat,44ea53138d50a0f07b1fb8d5fa927a6d,CommandA,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,0a3da1ceeb83f664b813bb28f001d766,Llama-4-Maverick,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,f41fcb5561abc3e4c98c32d80bd0ac2e,CommandR7B,Egyptian Arabic,coherence,2,6,6.0
deepseek/deepseek-chat,22645d3694ea307a2d88a0b1669a4550,DeepSeek-V3,Egyptian Arabic,coherence,4,6,6.0
deepseek/deepseek-chat,9721721aee5763207020928a6be3d9b1,Qwen2,Egyptian Arabic,coherence,7,5,5.0
deepseek/deepseek-chat,941c034555e30f65555a5ce841836317,Llama-3,Egyptian Arabic,coherence,4,6,6.0
deepseek/deepseek-chat,14e076d13751e87d8c09f7f13125e755,Mistral-Medium,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,170d490a7ae53347e8fe3eabe4e28001,Gemma-3-12B,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,104373856e995a074579797ebe34fcb2,Gemini-2,Egyptian Arabic,coherence,7,7,7.0
deepseek/deepseek-chat,63d411be4c5a409e108fbdce6e3f8689,DeepSeek-V3,Egyptian Arabic,coherence,6,6,6.0
deepseek/deepseek-chat,7ce9fab7d8a5d11cac47de7ded5fb87c,Llama-4-Maverick,Egyptian Arabic,coherence,5,6,6.0
deepseek/deepseek-chat,fd3d2779b04a00f64e86ebda4403eb34,AyaExpanse-8B,Egyptian Arabic,coherence,6,6,6.0
deepseek/deepseek-chat,169c53c4e9f905b5a1579bb2c89f80b4,Mistral-7B,Egyptian Arabic,coherence,1,3,3.0
deepseek/deepseek-chat,df85068ad8d348d04f95ee17882f0da4,AyaExpanse-32B,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,b15d69d9ac2994c645e9c261a9036af5,Gemma-3-27B,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,95641032115fac92e1ea4efa811faae8,GPT-4,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,170d490a7ae53347e8fe3eabe4e28001,Llama-3,Egyptian Arabic,coherence,6,5,5.0
deepseek/deepseek-chat,362fcdcfe450161abe0dfc24f108c8a9,GPT-4,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,6caeb46fd20a0b0f5a9f74da715d8b77,Mistral-7B,Egyptian Arabic,coherence,1,3,3.0
deepseek/deepseek-chat,453dbf627af720e73ca10e171bd55725,Qwen3-235B,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,12f396cdef01341d9b307c7048b8d77a,CommandA,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,fdefc09bc79c168c6ee59c351ac5db78,AyaExpanse-32B,Egyptian Arabic,coherence,6,6,6.0
deepseek/deepseek-chat,25206396b6f90a56a632de9594cfa279,Claude-4,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,fb2c387e7e5272a43305940219116463,Gemini-2,Egyptian Arabic,coherence,1,6,6.0
deepseek/deepseek-chat,453dbf627af720e73ca10e171bd55725,Llama-4-Maverick,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,e164924261a2ff3dddb8d1e0b4e5fdb6,AyaExpanse-8B,Egyptian Arabic,coherence,3,6,6.0
deepseek/deepseek-chat,177682e7e6b3b0b5e4ad47b2fcaa4451,AyaExpanse-8B,Egyptian Arabic,coherence,6,6,6.0
deepseek/deepseek-chat,7a80c8edbaf9cffb15d2a71bb2427672,DeepSeek-V3,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,362fcdcfe450161abe0dfc24f108c8a9,Gemma-3-12B,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,38b0d67f9db7712c2c589f4ced8943f1,Qwen3-235B,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,7a80c8edbaf9cffb15d2a71bb2427672,Gemma-3-12B,Egyptian Arabic,coherence,6,6,6.0
deepseek/deepseek-chat,14e076d13751e87d8c09f7f13125e755,Gemini-2,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,b15d69d9ac2994c645e9c261a9036af5,AyaExpanse-32B,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,6caeb46fd20a0b0f5a9f74da715d8b77,AyaExpanse-32B,Egyptian Arabic,coherence,6,6,6.0
deepseek/deepseek-chat,c78e58efb81dc261314dbe9683046b8a,DeepSeek-V3,Egyptian Arabic,coherence,5,6,6.0
deepseek/deepseek-chat,14e076d13751e87d8c09f7f13125e755,DeepSeek-V3,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,b400d942abc879906d5d2e7cbf1445b5,CommandA,Egyptian Arabic,coherence,7,5,5.0
deepseek/deepseek-chat,619fdd90dcf02a109782351e726f434d,Claude-4,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,fd3d2779b04a00f64e86ebda4403eb34,CommandR7B,Egyptian Arabic,coherence,6,6,6.0
deepseek/deepseek-chat,b15d69d9ac2994c645e9c261a9036af5,Qwen3-235B,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,22645d3694ea307a2d88a0b1669a4550,Gemma-3-12B,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,38b0d67f9db7712c2c589f4ced8943f1,AyaExpanse-32B,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,aec42313c4c01a4d1e2240d54ab41992,Llama-3,Egyptian Arabic,coherence,6,6,6.0
deepseek/deepseek-chat,7ce9fab7d8a5d11cac47de7ded5fb87c,Qwen3-235B,Egyptian Arabic,coherence,4,6,6.0
deepseek/deepseek-chat,34ff7b0c7d176187b5f56965bc072870,Qwen2,Egyptian Arabic,coherence,7,5,5.0
deepseek/deepseek-chat,34ff7b0c7d176187b5f56965bc072870,GPT-4,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,34ff7b0c7d176187b5f56965bc072870,DeepSeek-V3,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,22645d3694ea307a2d88a0b1669a4550,Claude-4,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,170d490a7ae53347e8fe3eabe4e28001,CommandR7B,Egyptian Arabic,coherence,3,4,4.0
deepseek/deepseek-chat,c145f96bc4b6c5d0d18e06e89cb629bd,GPT-4,Egyptian Arabic,coherence,7,7,7.0
deepseek/deepseek-chat,63d411be4c5a409e108fbdce6e3f8689,Llama-4-Maverick,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,63d411be4c5a409e108fbdce6e3f8689,Claude-4,Egyptian Arabic,coherence,6,6,6.0
deepseek/deepseek-chat,b400d942abc879906d5d2e7cbf1445b5,CommandR7B,Egyptian Arabic,coherence,1,3,3.0
deepseek/deepseek-chat,14e076d13751e87d8c09f7f13125e755,AyaExpanse-32B,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,0a3da1ceeb83f664b813bb28f001d766,AyaExpanse-32B,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,104373856e995a074579797ebe34fcb2,Mistral-Medium,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,f188e8e224ad837ca63d8472c69cf931,Mistral-7B,Egyptian Arabic,coherence,1,4,4.0
deepseek/deepseek-chat,104373856e995a074579797ebe34fcb2,Gemma-3-27B,Egyptian Arabic,coherence,7,7,7.0
deepseek/deepseek-chat,95641032115fac92e1ea4efa811faae8,DeepSeek-V3,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,a87d8ce85c5e14f8054f86aaa36f49ad,CommandR7B,Egyptian Arabic,coherence,1,6,6.0
deepseek/deepseek-chat,6caeb46fd20a0b0f5a9f74da715d8b77,Mistral-Medium,Egyptian Arabic,coherence,1,6,6.0
deepseek/deepseek-chat,44ea53138d50a0f07b1fb8d5fa927a6d,Gemma-3-12B,Egyptian Arabic,coherence,6,6,6.0
deepseek/deepseek-chat,e164924261a2ff3dddb8d1e0b4e5fdb6,Mistral-7B,Egyptian Arabic,coherence,1,5,5.0
deepseek/deepseek-chat,b9b10ffcbee1477b164fd32d4ef7fb40,CommandA,Egyptian Arabic,coherence,5,6,6.0
deepseek/deepseek-chat,169c53c4e9f905b5a1579bb2c89f80b4,Mistral-Medium,Egyptian Arabic,coherence,5,6,6.0
deepseek/deepseek-chat,24223944994a18d516282ccef47ac54d,Qwen2,Egyptian Arabic,coherence,6,6,6.0
deepseek/deepseek-chat,e91353a8c4dde03994b2cbfb5521172e,Claude-4,Egyptian Arabic,coherence,4,6,6.0
deepseek/deepseek-chat,9721721aee5763207020928a6be3d9b1,GPT-4,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,0a3da1ceeb83f664b813bb28f001d766,Llama-3,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,b9b10ffcbee1477b164fd32d4ef7fb40,CommandR7B,Egyptian Arabic,coherence,6,6,6.0
deepseek/deepseek-chat,aec42313c4c01a4d1e2240d54ab41992,Qwen2,Egyptian Arabic,coherence,5,6,6.0
deepseek/deepseek-chat,14e076d13751e87d8c09f7f13125e755,Claude-4,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,9071b005524e4661f6718fe829648c22,CommandR7B,Egyptian Arabic,coherence,2,6,6.0
deepseek/deepseek-chat,b15d69d9ac2994c645e9c261a9036af5,Claude-4,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,619fdd90dcf02a109782351e726f434d,Mistral-Medium,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,fdefc09bc79c168c6ee59c351ac5db78,Claude-4,Egyptian Arabic,coherence,6,6,6.0
deepseek/deepseek-chat,e164924261a2ff3dddb8d1e0b4e5fdb6,CommandR7B,Egyptian Arabic,coherence,4,6,6.0
deepseek/deepseek-chat,6caeb46fd20a0b0f5a9f74da715d8b77,Qwen3-235B,Egyptian Arabic,coherence,6,7,7.0
deepseek/deepseek-chat,e4c27cfc2c87eba9a17d237c0988dcbd,CommandA,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,e91353a8c4dde03994b2cbfb5521172e,DeepSeek-V3,Egyptian Arabic,coherence,6,6,6.0
deepseek/deepseek-chat,170d490a7ae53347e8fe3eabe4e28001,DeepSeek-V3,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,34ff7b0c7d176187b5f56965bc072870,Mistral-7B,Egyptian Arabic,coherence,6,4,4.0
deepseek/deepseek-chat,13ae1b97872d056d111cbf8dfd1617c2,AyaExpanse-8B,Egyptian Arabic,coherence,5,6,6.0
deepseek/deepseek-chat,63d411be4c5a409e108fbdce6e3f8689,Qwen2,Egyptian Arabic,coherence,6,6,6.0
deepseek/deepseek-chat,a87d8ce85c5e14f8054f86aaa36f49ad,Gemma-3-12B,Egyptian Arabic,coherence,6,6,6.0
deepseek/deepseek-chat,44ea53138d50a0f07b1fb8d5fa927a6d,AyaExpanse-32B,Egyptian Arabic,coherence,7,5,5.0
deepseek/deepseek-chat,619fdd90dcf02a109782351e726f434d,Llama-4-Maverick,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,34ff7b0c7d176187b5f56965bc072870,AyaExpanse-8B,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,fb2c387e7e5272a43305940219116463,Claude-4,Egyptian Arabic,coherence,6,5,5.0
deepseek/deepseek-chat,38b0d67f9db7712c2c589f4ced8943f1,Claude-4,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,941c034555e30f65555a5ce841836317,GPT-4,Egyptian Arabic,coherence,5,6,6.0
deepseek/deepseek-chat,453dbf627af720e73ca10e171bd55725,AyaExpanse-8B,Egyptian Arabic,coherence,5,6,6.0
deepseek/deepseek-chat,c78e58efb81dc261314dbe9683046b8a,Gemma-3-27B,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,12f396cdef01341d9b307c7048b8d77a,Qwen2,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,b9b10ffcbee1477b164fd32d4ef7fb40,Gemini-2,Egyptian Arabic,coherence,5,6,6.0
deepseek/deepseek-chat,104373856e995a074579797ebe34fcb2,Llama-4-Maverick,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,e164924261a2ff3dddb8d1e0b4e5fdb6,Claude-4,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,22645d3694ea307a2d88a0b1669a4550,CommandA,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,df85068ad8d348d04f95ee17882f0da4,CommandR7B,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,941c034555e30f65555a5ce841836317,Mistral-Medium,Egyptian Arabic,coherence,5,6,6.0
deepseek/deepseek-chat,12f396cdef01341d9b307c7048b8d77a,DeepSeek-V3,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,14e076d13751e87d8c09f7f13125e755,Qwen2,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,453dbf627af720e73ca10e171bd55725,Gemma-3-27B,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,c78e58efb81dc261314dbe9683046b8a,Claude-4,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,453dbf627af720e73ca10e171bd55725,Mistral-7B,Egyptian Arabic,coherence,1,2,2.0
deepseek/deepseek-chat,cb75a2b7d6041b0ce85ec4218fe2f5e0,Gemma-3-27B,Egyptian Arabic,coherence,1,6,6.0
deepseek/deepseek-chat,177682e7e6b3b0b5e4ad47b2fcaa4451,Gemini-2,Egyptian Arabic,coherence,5,6,6.0
deepseek/deepseek-chat,f41fcb5561abc3e4c98c32d80bd0ac2e,Mistral-Medium,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,9071b005524e4661f6718fe829648c22,GPT-4,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,6caeb46fd20a0b0f5a9f74da715d8b77,GPT-4,Egyptian Arabic,coherence,5,6,6.0
deepseek/deepseek-chat,e164924261a2ff3dddb8d1e0b4e5fdb6,CommandA,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,df85068ad8d348d04f95ee17882f0da4,Mistral-Medium,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,729ece24c8d479efaf9f43a78bcdf42f,CommandR7B,Egyptian Arabic,coherence,3,6,6.0
deepseek/deepseek-chat,95641032115fac92e1ea4efa811faae8,Llama-4-Maverick,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,22645d3694ea307a2d88a0b1669a4550,Qwen3-235B,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,f188e8e224ad837ca63d8472c69cf931,DeepSeek-V3,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,a87d8ce85c5e14f8054f86aaa36f49ad,Gemini-2,Egyptian Arabic,coherence,5,6,6.0
deepseek/deepseek-chat,9721721aee5763207020928a6be3d9b1,Qwen3-235B,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,df85068ad8d348d04f95ee17882f0da4,Qwen3-235B,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,9721721aee5763207020928a6be3d9b1,Llama-4-Maverick,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,6caeb46fd20a0b0f5a9f74da715d8b77,Gemma-3-12B,Egyptian Arabic,coherence,5,6,6.0
deepseek/deepseek-chat,f188e8e224ad837ca63d8472c69cf931,Llama-4-Maverick,Egyptian Arabic,coherence,6,6,6.0
deepseek/deepseek-chat,729ece24c8d479efaf9f43a78bcdf42f,GPT-4,Egyptian Arabic,coherence,6,6,6.0
deepseek/deepseek-chat,d48c3ed115b970b0947d892881d35aa9,Llama-3,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,cb75a2b7d6041b0ce85ec4218fe2f5e0,Claude-4,Egyptian Arabic,coherence,6,6,6.0
deepseek/deepseek-chat,7a80c8edbaf9cffb15d2a71bb2427672,CommandR7B,Egyptian Arabic,coherence,5,6,6.0
deepseek/deepseek-chat,fdefc09bc79c168c6ee59c351ac5db78,Llama-3,Egyptian Arabic,coherence,5,6,6.0
deepseek/deepseek-chat,dff06d843446af8648fc9ff9afacb718,Mistral-7B,Egyptian Arabic,coherence,1,2,2.0
deepseek/deepseek-chat,b9b10ffcbee1477b164fd32d4ef7fb40,Qwen2,Egyptian Arabic,coherence,6,6,6.0
deepseek/deepseek-chat,c145f96bc4b6c5d0d18e06e89cb629bd,AyaExpanse-8B,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,f41fcb5561abc3e4c98c32d80bd0ac2e,Llama-3,Egyptian Arabic,coherence,2,6,6.0
deepseek/deepseek-chat,a8de3aee209e73291020dfca4bc9547d,Gemma-3-12B,Egyptian Arabic,coherence,6,6,6.0
deepseek/deepseek-chat,7ce9fab7d8a5d11cac47de7ded5fb87c,Qwen2,Egyptian Arabic,coherence,4,6,6.0
deepseek/deepseek-chat,169c53c4e9f905b5a1579bb2c89f80b4,AyaExpanse-8B,Egyptian Arabic,coherence,6,6,6.0
deepseek/deepseek-chat,7ce9fab7d8a5d11cac47de7ded5fb87c,Gemma-3-12B,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,b400d942abc879906d5d2e7cbf1445b5,DeepSeek-V3,Egyptian Arabic,coherence,4,5,5.0
deepseek/deepseek-chat,b15d69d9ac2994c645e9c261a9036af5,Llama-4-Maverick,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,aec42313c4c01a4d1e2240d54ab41992,AyaExpanse-8B,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,7a80c8edbaf9cffb15d2a71bb2427672,Mistral-Medium,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,34ff7b0c7d176187b5f56965bc072870,Qwen3-235B,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,fdefc09bc79c168c6ee59c351ac5db78,Llama-4-Maverick,Egyptian Arabic,coherence,6,6,6.0
deepseek/deepseek-chat,a87d8ce85c5e14f8054f86aaa36f49ad,Qwen3-235B,Egyptian Arabic,coherence,1,6,6.0
deepseek/deepseek-chat,729ece24c8d479efaf9f43a78bcdf42f,Gemma-3-27B,Egyptian Arabic,coherence,5,6,6.0
deepseek/deepseek-chat,25206396b6f90a56a632de9594cfa279,CommandR7B,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,a87d8ce85c5e14f8054f86aaa36f49ad,Mistral-Medium,Egyptian Arabic,coherence,1,6,6.0
deepseek/deepseek-chat,619fdd90dcf02a109782351e726f434d,Qwen2,Egyptian Arabic,coherence,5,6,6.0
deepseek/deepseek-chat,9071b005524e4661f6718fe829648c22,Llama-4-Maverick,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,fd3d2779b04a00f64e86ebda4403eb34,Qwen3-235B,Egyptian Arabic,coherence,5,6,6.0
deepseek/deepseek-chat,9721721aee5763207020928a6be3d9b1,CommandA,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,44ea53138d50a0f07b1fb8d5fa927a6d,Llama-4-Maverick,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,a8de3aee209e73291020dfca4bc9547d,AyaExpanse-8B,Egyptian Arabic,coherence,5,6,6.0
deepseek/deepseek-chat,fdefc09bc79c168c6ee59c351ac5db78,Gemma-3-12B,Egyptian Arabic,coherence,6,6,6.0
deepseek/deepseek-chat,e4c27cfc2c87eba9a17d237c0988dcbd,Llama-4-Maverick,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,b15d69d9ac2994c645e9c261a9036af5,GPT-4,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,12f396cdef01341d9b307c7048b8d77a,Llama-3,Egyptian Arabic,coherence,5,5,5.0
deepseek/deepseek-chat,25206396b6f90a56a632de9594cfa279,Qwen2,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,dff06d843446af8648fc9ff9afacb718,Claude-4,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,9721721aee5763207020928a6be3d9b1,Claude-4,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,e164924261a2ff3dddb8d1e0b4e5fdb6,Gemini-2,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,22645d3694ea307a2d88a0b1669a4550,Gemini-2,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,729ece24c8d479efaf9f43a78bcdf42f,Claude-4,Egyptian Arabic,coherence,6,6,6.0
deepseek/deepseek-chat,13ae1b97872d056d111cbf8dfd1617c2,Claude-4,Egyptian Arabic,coherence,5,6,6.0
deepseek/deepseek-chat,f188e8e224ad837ca63d8472c69cf931,AyaExpanse-8B,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,9071b005524e4661f6718fe829648c22,Mistral-Medium,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,12f396cdef01341d9b307c7048b8d77a,AyaExpanse-8B,Egyptian Arabic,coherence,5,6,6.0
deepseek/deepseek-chat,95641032115fac92e1ea4efa811faae8,Mistral-7B,Egyptian Arabic,coherence,6,4,4.0
deepseek/deepseek-chat,c145f96bc4b6c5d0d18e06e89cb629bd,Qwen3-235B,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,fdefc09bc79c168c6ee59c351ac5db78,CommandR7B,Egyptian Arabic,coherence,6,6,6.0
deepseek/deepseek-chat,fd3d2779b04a00f64e86ebda4403eb34,Llama-4-Maverick,Egyptian Arabic,coherence,5,6,6.0
deepseek/deepseek-chat,34ff7b0c7d176187b5f56965bc072870,CommandR7B,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,169c53c4e9f905b5a1579bb2c89f80b4,CommandR7B,Egyptian Arabic,coherence,6,6,6.0
deepseek/deepseek-chat,7ce9fab7d8a5d11cac47de7ded5fb87c,GPT-4,Egyptian Arabic,coherence,5,6,6.0
deepseek/deepseek-chat,f188e8e224ad837ca63d8472c69cf931,CommandR7B,Egyptian Arabic,coherence,5,7,7.0
deepseek/deepseek-chat,fd3d2779b04a00f64e86ebda4403eb34,Mistral-Medium,Egyptian Arabic,coherence,6,6,6.0
deepseek/deepseek-chat,f41fcb5561abc3e4c98c32d80bd0ac2e,AyaExpanse-8B,Egyptian Arabic,coherence,4,6,6.0
deepseek/deepseek-chat,9071b005524e4661f6718fe829648c22,Gemma-3-27B,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,941c034555e30f65555a5ce841836317,Llama-4-Maverick,Egyptian Arabic,coherence,5,6,6.0
deepseek/deepseek-chat,b400d942abc879906d5d2e7cbf1445b5,Llama-4-Maverick,Egyptian Arabic,coherence,7,5,5.0
deepseek/deepseek-chat,38b0d67f9db7712c2c589f4ced8943f1,Llama-3,Egyptian Arabic,coherence,6,5,5.0
deepseek/deepseek-chat,a8de3aee209e73291020dfca4bc9547d,Mistral-Medium,Egyptian Arabic,coherence,5,6,6.0
deepseek/deepseek-chat,9071b005524e4661f6718fe829648c22,AyaExpanse-8B,Egyptian Arabic,coherence,1,6,6.0
deepseek/deepseek-chat,fb2c387e7e5272a43305940219116463,Llama-3,Egyptian Arabic,coherence,6,6,6.0
deepseek/deepseek-chat,9721721aee5763207020928a6be3d9b1,Mistral-7B,Egyptian Arabic,coherence,1,3,3.0
deepseek/deepseek-chat,0a3da1ceeb83f664b813bb28f001d766,Mistral-7B,Egyptian Arabic,coherence,5,6,6.0
deepseek/deepseek-chat,14e076d13751e87d8c09f7f13125e755,Llama-4-Maverick,Egyptian Arabic,coherence,7,5,5.0
deepseek/deepseek-chat,b400d942abc879906d5d2e7cbf1445b5,GPT-4,Egyptian Arabic,coherence,6,5,5.0
deepseek/deepseek-chat,a87d8ce85c5e14f8054f86aaa36f49ad,Llama-3,Egyptian Arabic,coherence,1,5,5.0
deepseek/deepseek-chat,0a3da1ceeb83f664b813bb28f001d766,Qwen3-235B,Egyptian Arabic,coherence,7,7,7.0
deepseek/deepseek-chat,44ea53138d50a0f07b1fb8d5fa927a6d,Mistral-7B,Egyptian Arabic,coherence,1,5,5.0
deepseek/deepseek-chat,24223944994a18d516282ccef47ac54d,GPT-4,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,a87d8ce85c5e14f8054f86aaa36f49ad,GPT-4,Egyptian Arabic,coherence,6,6,6.0
deepseek/deepseek-chat,b400d942abc879906d5d2e7cbf1445b5,Llama-3,Egyptian Arabic,coherence,1,2,2.0
deepseek/deepseek-chat,14e076d13751e87d8c09f7f13125e755,Qwen3-235B,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,169c53c4e9f905b5a1579bb2c89f80b4,GPT-4,Egyptian Arabic,coherence,5,6,6.0
deepseek/deepseek-chat,b400d942abc879906d5d2e7cbf1445b5,Gemini-2,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,44ea53138d50a0f07b1fb8d5fa927a6d,Qwen2,Egyptian Arabic,coherence,7,5,5.0
deepseek/deepseek-chat,34ff7b0c7d176187b5f56965bc072870,Llama-4-Maverick,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,e4c27cfc2c87eba9a17d237c0988dcbd,CommandR7B,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,9071b005524e4661f6718fe829648c22,CommandA,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,d48c3ed115b970b0947d892881d35aa9,Claude-4,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,0a3da1ceeb83f664b813bb28f001d766,AyaExpanse-8B,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,e164924261a2ff3dddb8d1e0b4e5fdb6,Gemma-3-27B,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,b9b10ffcbee1477b164fd32d4ef7fb40,Mistral-Medium,Egyptian Arabic,coherence,6,6,6.0
deepseek/deepseek-chat,6caeb46fd20a0b0f5a9f74da715d8b77,Gemini-2,Egyptian Arabic,coherence,5,6,6.0
deepseek/deepseek-chat,e4c27cfc2c87eba9a17d237c0988dcbd,Gemma-3-12B,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,170d490a7ae53347e8fe3eabe4e28001,Gemini-2,Egyptian Arabic,coherence,7,6,6.0
deepseek/deepseek-chat,14e076d13751e87d8c09f7f13125e755,Llama-3,Egyptian Arabic,coherence,7,5,5.0
deepseek/deepseek-chat,619fdd90dcf02a109782351e726f434d,Gemma-3-12B,Egyptian Arabic,coherence,6,6,6.0
deepseek/deepseek-chat,13ae1b97872d056d111cbf8dfd1617c2,DeepSeek-V3,Egyptian Arabic,coherence,6,6,6.0
